CustomerID,Age,Gender,Region,SubscriptionType,MonthlyCharge,TenureMonths,DataUsageGB,VoiceMinutes,SMSCount,CustomerSatisfaction,SupportTickets,DeviceType,ContractType,PaymentMethod,LastInteraction,Churn,ServiceCalls,PromotionsOpted,Installations,Revenue,Expenses,Profit,MarketShare,EmployeeCount,NewSubscriptions,Cancellations,NetPromoterScore,CustomerLoyaltyIndex,TechnicalIssuesReported,ResolutionTimeDays,DowntimeHours,UptimePercentage,CompetitorOffers,AdCampaigns,SocialMediaMentions,ReferralRate,CustomerLifetimeValue,CustomerAcquisitionCost,R&DSpending
95,58,Male,North,Enterprise,267.75,229,263.25,9886,624,7,45,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,77,2,4,51717.32,19169.83,13506.19,53.71,239,910,45,1,13,88,24,50,99.01,9,5,9164,18.6,26487.63,4010.56,846632.36
96,32,Female,West,Enterprise,146.8,62,250.17,8551,489,3,41,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,26,7,4,68386.66,28878.84,19605.27,10.31,9743,127,244,-52,21,5,19,4,94.49,0,16,209,63.27,13567.56,2639.38,998449.56
97,33,Female,East,Basic,280.58,82,468.44,5676,859,4,34,Tablet,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,20,7,4,90975.0,42749.16,31704.04,96.99,382,207,414,95,26,67,27,41,95.35,9,18,6690,21.05,36505.84,3959.67,803088.06
98,38,Male,East,Premium,28.38,114,440.21,698,329,9,17,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,14,4,3,71018.08,21649.43,18391.73,91.47,6213,165,252,-3,8,9,15,11,93.5,5,0,4854,45.03,14613.36,2509.08,853750.48
99,53,Female,North,Enterprise,221.45,214,356.97,4533,548,9,3,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,83,3,4,39561.3,6786.38,26739.25,55.33,6843,562,392,10,29,58,25,12,91.96,4,6,9624,86.6,18530.92,3301.62,31457.53
100,41,Female,South,Premium,287.5,156,288.77,6305,359,4,12,Tablet,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,90,8,1,5662.74,25897.64,42699.57,31.41,3583,322,260,-70,58,73,9,6,94.03,8,14,6128,44.87,9091.43,2744.08,72306.78
101,33,Female,North,Premium,151.48,26,126.18,6789,679,1,47,Laptop,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,17,6,4,6416.73,18127.36,26293.8,34.93,520,989,199,30,66,69,3,25,95.66,8,6,5608,63.36,5109.34,3816.06,916743.46
102,31,Female,South,Enterprise,91.08,176,4.08,6574,775,9,31,Desktop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,85,5,4,76670.53,41054.17,20585.52,69.46,4950,819,139,2,23,6,14,79,95.98,5,9,5912,37.96,4579.38,1574.04,763335.28
103,39,Male,North,Basic,202.42,183,59.82,6406,672,7,8,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,32,0,1,94271.89,25833.44,28995.69,6.43,9293,186,479,-45,2,2,2,96,99.17,1,12,5986,59.74,7969.87,1725.28,217279.78
104,66,Female,South,Premium,126.95,201,160.15,4327,782,8,46,Laptop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,88,8,3,79690.2,9838.83,15606.62,8.58,2912,322,430,82,85,72,12,46,96.48,2,9,4967,30.32,11794.48,1323.18,822446.74
105,67,Male,South,Enterprise,114.79,226,98.36,2012,398,5,28,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,71,0,4,45390.56,2069.43,49307.77,87.3,2827,71,304,-45,59,46,17,86,93.51,9,2,6469,47.84,9210.09,1831.37,517547.69
106,23,Female,East,Basic,120.07,112,285.0,2196,383,1,44,Tablet,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,91,9,0,34596.31,8073.2,5103.02,45.62,7291,895,491,-76,91,32,26,55,96.65,0,15,6883,25.15,20954.83,1206.18,548604.21
107,59,Male,South,Premium,135.27,202,267.47,4817,867,2,13,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,1,72,5,3,19553.71,36621.45,26921.07,23.92,3737,583,446,-86,25,29,10,64,94.11,0,6,4017,20.96,32301.34,2292.13,741424.95
108,53,Male,East,Premium,146.25,140,194.9,2631,607,7,33,Laptop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,46,3,4,54712.16,49302.83,42751.79,54.59,1398,912,38,-99,64,22,2,43,91.49,6,2,7286,49.57,27847.61,4180.16,704615.28
109,18,Female,North,Premium,66.68,177,400.27,4644,891,3,28,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,1,86,0,4,43422.29,36353.97,14938.62,4.26,3636,20,156,82,19,80,16,9,97.75,5,8,7988,12.06,34566.32,2849.7,798818.28
110,49,Male,North,Premium,209.36,93,365.58,3989,524,5,25,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,13,3,0,68773.99,34363.06,36045.08,60.34,2033,999,251,80,3,54,1,82,91.59,8,11,9279,41.26,43175.38,783.94,649204.71
111,23,Female,North,Basic,255.26,17,343.94,5950,498,5,13,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,47,7,2,83115.98,10180.02,49514.54,62.19,5626,594,111,48,45,29,13,3,97.94,2,4,4051,44.74,5762.38,1802.51,525915.52
112,48,Female,North,Premium,225.6,195,251.34,2877,635,1,27,Laptop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,30,8,2,9779.77,14886.4,6253.73,94.27,9988,685,369,49,99,86,9,26,98.58,4,12,6132,8.29,39966.53,465.92,277015.65
113,18,Male,North,Enterprise,137.48,201,21.72,72,522,3,29,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,1,2,4,3,25579.21,2653.81,19844.61,36.83,343,361,408,-29,66,17,22,36,97.38,7,7,9645,36.74,29565.46,1585.68,195164.77
114,67,Male,East,Enterprise,66.52,162,214.01,2929,420,1,7,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,25,7,1,11638.28,26632.4,15095.35,71.81,7200,602,185,50,67,59,10,8,96.24,2,4,4220,4.28,19652.13,2177.13,604213.95
115,68,Male,North,Enterprise,219.31,124,249.59,3029,974,4,26,Laptop,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,77,9,3,23710.39,14735.37,22803.5,0.98,9681,358,496,-11,65,61,23,82,90.57,2,15,7444,24.28,24500.96,2520.16,377781.47
116,54,Male,South,Basic,34.74,177,223.92,9655,517,6,2,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,94,2,2,20621.56,30184.85,3101.25,13.41,5139,282,92,32,73,34,1,94,99.33,3,3,5848,8.91,18640.34,1046.69,620582.65
117,52,Female,West,Enterprise,160.54,143,2.24,3734,143,7,10,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,39,5,0,6897.31,25705.3,23834.07,75.85,8160,206,62,-20,96,42,2,80,90.71,7,2,6780,44.85,42546.81,2896.05,840156.7
118,66,Male,East,Premium,285.94,169,326.21,9433,117,5,4,Laptop,Annual,Debit Card,2022-10-11 22:09:37.540106944,1,94,1,2,6785.52,21564.65,34445.31,82.58,7851,346,246,-61,53,95,1,40,97.94,8,8,6235,34.05,34281.51,3009.64,422764.32
119,47,Female,South,Premium,118.42,66,128.7,5546,626,8,26,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,45,2,1,13998.42,11264.59,23896.85,83.21,3044,252,129,-78,90,52,17,39,91.38,4,4,1127,11.31,18759.64,1962.77,371793.3
120,21,Male,West,Enterprise,225.43,175,22.33,3811,845,6,2,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,64,7,3,49105.54,26836.85,18156.98,79.15,7550,484,33,-56,3,76,11,52,90.33,3,5,7501,54.74,16739.13,2599.79,480354.66
121,52,Male,West,Basic,281.72,224,251.73,6310,84,7,28,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,35,6,4,29304.57,37810.8,28998.12,76.87,1526,769,208,4,63,34,22,53,99.3,8,13,404,53.92,33425.16,4098.14,948760.64
122,60,Female,East,Basic,52.53,23,460.27,9502,744,8,10,Laptop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,46,5,3,87512.7,36606.09,1063.0,3.72,6167,588,25,4,31,86,17,30,91.86,7,5,4532,33.01,11215.68,3009.51,336775.91
123,31,Male,South,Premium,190.56,238,14.72,7020,400,8,20,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,3,0,2,5539.62,43346.22,19803.45,14.5,7065,266,332,68,38,83,15,39,95.37,1,4,9194,41.37,2773.94,490.34,992601.52
124,66,Female,West,Premium,177.68,193,6.87,5417,80,5,4,Tablet,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,45,2,1,38070.1,4928.97,45952.66,40.27,6931,657,249,-35,28,66,9,74,91.13,5,9,5738,94.28,23774.78,3919.88,285480.95
125,57,Male,West,Enterprise,158.2,205,293.87,2381,689,1,14,Desktop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,77,8,0,51080.64,19259.26,2783.64,69.28,5555,13,443,15,4,87,29,20,96.36,8,6,6586,15.32,5795.51,4021.94,168370.62
126,39,Male,East,Basic,163.1,169,271.49,5705,475,5,6,Desktop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,9,7,0,79973.36,43563.33,26041.69,84.62,2360,911,460,-58,50,1,19,34,98.68,9,19,344,94.16,4826.74,652.62,465710.17
127,27,Female,North,Enterprise,131.66,193,7.85,4059,876,8,29,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,23,6,1,93452.46,23706.98,25694.21,71.3,3162,177,356,36,63,58,9,66,92.28,6,4,9360,32.52,25322.05,205.39,412081.55
128,18,Female,West,Premium,57.99,221,51.53,8674,26,7,23,Mobile,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,72,9,3,93063.52,4944.0,8367.46,13.31,2767,718,21,83,9,90,9,95,93.0,6,0,5906,30.48,2466.07,3421.52,578697.6
129,28,Female,East,Premium,78.83,160,418.2,2559,660,4,2,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,1,45,2,1,85200.17,15729.01,5347.55,99.07,3223,803,139,99,40,55,7,6,96.22,9,14,5875,58.41,7512.26,2952.8,118142.8
130,68,Female,East,Enterprise,35.78,61,226.32,3433,425,8,30,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,58,7,0,67206.14,15761.78,21087.2,20.01,5574,130,132,-37,16,34,28,60,96.1,1,7,9469,38.36,39133.19,1673.33,248300.63
131,61,Female,South,Basic,252.71,127,62.19,7867,938,4,3,Desktop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,16,9,1,35497.73,20723.62,27674.23,66.89,3509,468,420,-72,78,85,22,71,98.07,7,7,1303,62.78,29473.99,1464.47,769777.14
132,41,Female,East,Premium,24.26,29,77.96,566,686,9,29,Desktop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,60,3,0,26852.08,32206.24,24143.39,5.74,7416,781,483,4,90,13,11,96,98.26,6,13,6930,77.75,18519.41,1942.27,403862.52
133,20,Female,East,Premium,83.61,125,305.71,5846,542,4,20,Laptop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,37,7,4,85858.32,6444.62,3486.08,43.22,5081,743,455,2,95,55,24,38,90.1,3,18,6398,38.04,10127.63,2344.62,979632.44
134,52,Male,North,Basic,255.89,186,164.33,2229,929,5,15,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,45,9,3,57373.03,26131.77,40335.95,73.05,7359,648,433,-96,83,83,5,44,98.29,6,16,1084,81.05,15727.94,1309.21,520763.44
135,53,Female,West,Premium,276.49,84,12.85,6594,767,9,26,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,34,7,1,30775.96,5677.43,46792.77,9.03,3738,15,6,-16,46,23,20,68,96.15,8,8,7477,47.46,35376.76,474.67,119778.1
136,48,Male,South,Basic,110.57,97,318.01,2112,186,9,27,Laptop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,7,9,4,69634.98,9808.35,43725.85,93.18,6264,532,405,-1,84,37,7,60,92.97,8,15,3250,59.05,12873.98,930.56,218355.48
137,21,Male,East,Basic,211.17,107,16.18,6641,947,2,24,Laptop,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,95,3,3,87256.39,18082.47,25971.08,30.9,3611,148,148,82,75,29,18,23,90.06,3,5,2845,10.34,48765.47,3067.05,842381.89
138,36,Female,South,Premium,27.42,44,55.14,9003,968,3,41,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,70,4,0,42986.87,28068.4,45842.29,21.74,333,914,321,16,49,65,13,45,94.6,2,4,5420,99.79,41543.54,642.72,302044.22
139,64,Male,West,Enterprise,282.83,69,79.38,3801,392,6,5,Tablet,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,73,0,1,99214.58,25412.72,36436.03,9.18,4802,519,50,-29,10,6,6,37,95.86,7,14,6897,76.73,46880.02,3066.41,214286.56
140,53,Male,East,Premium,79.29,210,71.64,8079,27,6,13,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,27,8,3,55988.13,23272.82,22537.4,60.94,6574,990,490,69,21,66,2,24,93.73,9,18,604,66.41,1454.33,1266.34,736467.48
141,38,Female,East,Premium,62.03,94,380.78,5784,605,9,13,Tablet,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,74,2,0,89369.81,21745.9,49979.44,11.81,1909,603,361,89,71,92,11,58,97.46,4,3,7809,2.06,6832.14,4604.92,245702.44
142,35,Male,South,Premium,45.69,231,46.72,6659,323,8,1,Desktop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,7,7,2,49279.53,17477.91,4314.67,85.44,7317,248,287,-44,44,2,14,94,90.77,1,7,185,1.16,48997.05,3468.04,346852.59
143,68,Female,North,Premium,207.29,27,74.32,6979,549,6,38,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,1,88,0,4,34774.08,3507.69,26726.08,72.15,643,203,420,47,0,50,5,52,91.67,2,15,2582,0.15,44379.95,2802.94,933854.02
144,45,Male,West,Enterprise,113.03,218,223.51,1582,824,6,13,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,15,8,3,17069.4,30096.2,7183.28,8.18,1454,514,298,-68,78,54,10,66,98.67,1,16,6738,32.66,41159.6,3540.48,83869.97
145,32,Male,West,Enterprise,167.53,211,70.04,7930,332,7,40,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,31,7,1,38030.42,25218.87,5797.87,99.68,5996,640,301,-27,45,9,4,92,99.22,9,2,7998,23.04,7044.0,1353.18,733256.94
146,59,Female,West,Enterprise,295.17,180,373.47,3987,2,7,8,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,99,2,4,54584.55,24616.72,10585.74,92.96,4728,303,372,-6,75,69,10,62,94.5,6,9,7471,47.21,43637.53,1905.86,347290.15
147,19,Male,East,Basic,55.02,85,243.87,5748,972,2,36,Mobile,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,99,0,2,80776.91,36553.83,28640.63,99.53,5799,960,10,19,48,89,3,74,95.57,2,5,8539,57.85,3882.6,2146.29,86292.6
148,54,Male,East,Enterprise,179.39,48,439.82,3770,796,9,7,Desktop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,62,4,0,11407.26,32862.82,5236.38,11.42,3094,861,95,65,72,20,10,71,96.89,9,3,1256,95.56,23739.93,4424.19,617831.2
149,28,Female,East,Basic,101.59,58,19.06,9734,883,8,23,Desktop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,89,1,3,63589.96,26441.58,5910.28,21.79,4095,298,342,8,55,92,12,6,94.14,5,4,496,2.65,45345.16,4196.6,958811.0
150,40,Female,South,Premium,176.97,42,427.6,4176,207,6,11,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,73,3,4,78433.9,1091.3,42602.46,49.99,3808,483,38,27,28,96,13,88,97.8,6,15,6229,63.36,47402.53,3426.91,491559.27
151,61,Male,West,Enterprise,263.52,200,76.91,2674,136,6,4,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,46,7,0,63756.04,47666.4,21257.47,57.88,5294,682,352,-23,78,54,7,68,95.25,4,14,1619,4.29,24247.62,4471.04,84274.05
152,58,Male,West,Enterprise,208.55,227,462.82,4978,158,6,49,Desktop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,39,6,2,70074.1,30609.85,25089.98,18.55,4239,540,177,-6,87,42,19,6,98.44,2,7,553,38.34,40405.73,4431.25,58096.97
153,29,Female,West,Enterprise,283.47,157,163.02,9671,602,2,2,Desktop,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,63,2,1,80135.89,2651.79,12751.06,95.08,5710,82,196,-35,51,90,19,10,96.73,5,5,3316,37.21,42469.09,221.34,92387.99
154,20,Male,North,Enterprise,228.13,161,255.39,9815,253,3,24,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,30,4,1,88066.41,9528.62,19369.34,97.4,6394,677,485,-24,66,17,5,66,97.41,0,12,9769,15.08,39221.24,465.16,11059.14
155,69,Female,East,Enterprise,162.88,231,11.85,9620,30,3,31,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,1,29,7,4,8240.88,22287.65,48446.93,19.09,327,9,424,32,54,67,9,89,90.59,0,6,3847,73.78,44473.51,4098.36,248657.64
156,34,Female,West,Premium,58.84,141,364.57,962,304,9,48,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,19,5,2,62514.01,41568.16,44987.35,48.14,8150,393,47,-11,37,63,14,92,97.53,2,17,6724,95.76,27455.27,4087.94,20581.99
157,50,Male,West,Enterprise,49.05,89,106.89,7481,101,1,46,Laptop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,33,6,3,14867.73,4699.88,38458.4,27.69,346,672,477,6,59,26,26,32,94.69,4,4,9282,66.21,26314.15,1828.56,137675.31
158,18,Female,East,Basic,109.49,111,458.31,710,40,2,45,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,78,5,3,22457.01,21736.77,1251.82,52.99,7635,237,54,-73,59,78,11,79,93.35,9,14,7139,82.32,41217.99,1581.92,587462.49
159,56,Female,East,Basic,119.59,239,330.89,2026,0,3,0,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,71,5,4,5921.24,16050.33,27600.45,46.11,6808,927,241,-91,56,88,11,61,94.31,0,14,2367,97.78,26050.75,3813.31,115409.15
160,37,Male,West,Enterprise,249.8,200,141.81,5936,875,2,29,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,16,2,0,5050.12,32688.91,40542.41,47.62,110,55,178,-28,59,96,11,78,91.74,0,7,6892,95.75,29743.8,2271.95,275479.52
161,64,Female,South,Basic,161.01,202,130.45,2747,912,6,41,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,75,1,1,5783.09,44292.79,49427.17,87.2,2979,248,368,89,12,92,13,1,90.02,1,9,113,36.03,49787.07,4623.84,179278.59
162,60,Male,South,Enterprise,165.83,189,85.24,186,784,8,29,Tablet,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,90,4,1,39780.32,28544.82,38114.67,98.12,2544,966,461,-1,48,61,6,12,96.69,9,1,1436,37.01,20694.72,3039.91,224820.19
163,69,Male,South,Premium,299.21,40,400.94,5355,341,2,11,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,28,6,3,8233.54,33029.82,37779.8,7.6,2351,79,216,52,39,52,17,83,98.3,3,4,5158,90.79,45919.37,4646.5,29538.3
164,58,Male,South,Basic,197.51,46,219.24,2616,453,6,25,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,6,7,0,82223.47,22855.7,2694.15,2.85,7435,981,193,-91,6,19,12,25,99.3,6,5,445,31.86,20356.8,4630.75,425180.15
165,31,Female,North,Enterprise,183.28,162,138.47,8549,618,3,15,Desktop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,23,2,3,90605.8,46328.13,46899.67,66.0,9977,229,304,27,12,36,20,77,95.32,2,0,9995,12.85,36530.83,2602.86,200341.88
166,48,Male,South,Basic,251.91,95,476.41,8749,142,9,23,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,81,0,2,30793.69,31554.73,10273.28,17.14,5764,348,393,13,38,93,19,67,95.03,9,7,6875,80.1,11757.46,3232.61,513682.66
167,42,Male,West,Enterprise,62.57,228,401.12,4733,203,8,9,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,92,4,3,33153.84,1772.4,19062.53,0.15,6897,555,431,-32,12,6,7,78,98.6,2,12,4207,27.51,17193.4,2339.74,774767.23
168,20,Male,West,Basic,261.03,61,293.15,9623,620,7,3,Desktop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,63,4,0,39793.05,8708.91,42696.18,71.77,4272,954,392,-83,3,98,28,22,93.76,5,9,8546,8.59,1224.32,3480.65,498071.9
169,21,Male,West,Premium,94.4,163,401.22,8260,633,5,43,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,40,1,1,45029.58,41374.01,35037.31,80.44,7265,708,149,-34,80,32,27,51,93.18,0,18,6933,75.18,34119.22,2026.28,754006.07
170,48,Female,South,Basic,101.67,232,60.06,840,7,1,7,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,35,7,1,96192.55,4926.38,38349.77,59.01,6916,838,379,49,88,99,15,31,98.72,1,10,2117,95.3,20282.52,2609.93,646420.56
171,52,Female,East,Basic,209.6,195,336.08,2832,541,7,30,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,1,92,4,4,26425.26,37599.66,29585.51,49.06,7561,958,286,18,32,63,7,18,91.68,4,4,8983,31.09,10167.37,3508.4,582276.49
172,61,Male,West,Basic,53.93,158,162.08,5299,167,2,49,Laptop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,51,4,3,14276.22,4460.64,12371.44,4.43,1686,246,28,-89,40,92,3,48,97.86,2,17,1618,82.68,22825.42,4036.65,772474.78
173,31,Female,South,Basic,70.24,121,343.75,3757,200,6,10,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,1,17,8,0,3216.66,28913.41,47007.42,50.23,8137,351,381,-2,3,84,3,5,98.73,3,7,6299,9.82,36478.09,321.57,912502.16
174,66,Female,North,Enterprise,291.63,168,480.83,9808,944,4,16,Laptop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,50,5,4,5109.06,8718.2,10898.86,62.56,4332,966,328,-72,15,21,22,11,97.71,7,2,8499,13.71,33262.04,2632.19,388376.29
175,58,Female,North,Premium,195.51,64,390.18,6640,167,4,2,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,50,2,1,84079.11,49851.42,2722.18,89.62,7711,575,124,25,15,15,3,67,94.77,7,5,1941,21.23,24657.12,186.53,503195.9
176,26,Male,West,Premium,91.11,151,282.78,506,399,2,26,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,29,5,1,31922.45,38847.61,1139.24,43.78,1500,618,125,48,71,28,19,51,99.2,6,8,9901,27.23,9901.4,4209.03,842318.84
177,37,Female,East,Basic,271.93,228,372.77,9476,98,5,34,Mobile,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,76,3,2,48971.6,30416.36,8354.38,23.09,9743,100,103,-33,71,26,24,39,91.36,9,7,3720,74.93,41163.92,2756.99,721141.07
178,49,Female,North,Basic,117.88,54,234.17,8986,564,3,29,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,85,0,1,50109.45,40009.62,36560.51,2.71,6914,111,37,91,57,11,8,76,94.35,7,3,4737,68.53,42943.88,4867.47,43538.48
179,26,Female,South,Premium,63.32,193,139.97,2796,465,7,41,Desktop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,5,1,3,41689.51,13394.77,3164.68,68.27,9622,112,250,58,26,11,20,7,99.62,5,16,4508,67.39,13613.77,367.7,302799.22
180,44,Female,South,Premium,294.49,27,20.32,75,458,6,11,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,42,1,0,15924.63,40299.69,3499.13,83.27,6112,242,190,56,6,5,6,66,91.13,2,9,1971,20.83,9163.34,1106.91,994785.49
181,20,Female,North,Premium,52.44,69,338.6,6635,326,6,30,Tablet,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,1,4,8,2,68555.5,7024.09,9886.36,30.62,6646,923,149,-65,42,15,29,57,97.65,4,4,2399,29.89,17646.18,4480.34,160314.9
182,21,Male,West,Premium,180.44,44,71.3,3742,615,3,4,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,42,9,4,51221.69,38871.3,34968.35,61.7,8760,360,452,78,90,34,18,59,94.06,4,14,5381,73.44,14784.41,4873.44,476222.05
183,62,Female,West,Basic,230.02,176,229.67,24,681,1,31,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,24,1,4,18212.93,41631.88,44603.04,65.97,227,315,453,-54,47,77,6,45,90.38,6,13,4454,39.86,41732.58,4501.31,554651.38
184,32,Female,North,Premium,280.79,138,333.38,6091,650,7,36,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,7,5,4,75360.45,11326.93,48330.83,2.33,9378,943,212,-17,50,75,21,41,90.52,3,5,3857,17.64,15852.96,3586.51,543730.66
185,50,Male,South,Basic,50.81,71,445.65,7213,847,7,22,Mobile,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,25,3,3,79644.12,48660.32,36418.82,24.99,6325,855,483,57,20,72,28,79,94.3,5,3,1655,78.27,44651.83,4608.16,4045.75
186,22,Male,East,Basic,167.79,158,304.68,145,591,5,38,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,39,0,1,23249.94,8097.06,46136.77,69.83,2578,603,262,-6,62,25,6,25,98.58,5,4,2989,61.52,28259.03,286.49,905115.53
187,21,Male,South,Premium,57.1,6,108.86,709,370,2,31,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,1,78,6,4,9938.66,35216.14,27728.68,99.98,3056,410,248,-52,92,19,19,56,97.81,6,19,9506,2.57,4444.24,3525.47,872239.42
188,63,Male,East,Enterprise,236.17,2,237.03,318,237,1,24,Desktop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,44,0,1,81871.65,35411.13,28045.62,29.95,6659,413,470,-72,82,69,26,27,95.97,4,6,445,89.56,49411.04,734.88,400967.01
189,29,Female,East,Basic,77.2,125,333.81,3162,147,6,31,Tablet,Annual,Debit Card,2022-10-11 22:09:37.540106944,1,17,8,2,51894.37,49279.93,39697.46,92.46,7239,257,140,64,31,64,4,24,90.01,4,4,5979,63.96,15920.15,2690.33,716074.37
190,40,Female,North,Premium,83.48,87,97.66,409,554,2,40,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,67,2,2,27131.0,7313.0,15518.6,48.18,8607,717,351,13,12,76,13,70,93.85,8,9,2444,84.16,31760.66,1388.9,307047.64
